timestamp_ms,temperature_c,pressure_kpa,pressure_voltage,vibration_raw,vibration_level,current_a,label
477717,52.06,0.39,0.536,3377,3.377,0.330,BAD
478369,52.06,0.52,0.549,2778,2.778,0.359,BAD
479021,52.06,0.44,0.540,3046,3.047,0.338,BAD
479673,52.06,0.43,0.543,2998,2.999,0.295,BAD
480325,52.06,0.32,0.536,3097,3.098,0.289,BAD
480977,52.06,0.37,0.536,3300,3.301,0.365,BAD
481629,52.00,0.51,0.547,3404,3.405,0.303,BAD
482281,52.00,0.38,0.533,2939,2.940,0.316,BAD
482933,52.00,0.47,0.551,3280,3.281,0.341,BAD
483585,52.00,0.52,0.554,2622,2.623,0.299,BAD
484237,52.00,0.43,0.549,2768,2.769,0.331,BAD
484889,52.00,0.61,0.561,2943,2.943,0.296,BAD
485541,51.94,0.51,0.554,3392,3.393,0.339,BAD
486193,51.94,0.29,0.532,2950,2.951,0.307,BAD
486845,51.94,0.47,0.549,3046,3.046,0.336,BAD
487496,51.94,0.55,0.558,13517,13.517,0.286,BAD
488149,51.94,0.41,0.540,3229,3.229,0.281,BAD
488800,51.94,0.39,0.537,3054,3.055,0.356,BAD
489452,51.88,0.64,0.568,3582,3.582,0.309,BAD
490104,51.88,0.39,0.536,3359,3.359,0.296,BAD
490756,51.88,0.42,0.541,3360,3.361,0.327,BAD
491408,51.88,0.39,0.541,3177,3.178,0.332,BAD
492060,51.88,0.60,0.556,3442,3.443,0.337,BAD
492712,51.88,0.40,0.538,3232,3.232,0.361,BAD
493364,51.88,0.57,0.559,3357,3.357,0.373,BAD
494016,51.88,0.43,0.542,3384,3.385,0.376,BAD
494668,51.81,0.48,0.548,3461,3.462,0.373,BAD
495320,51.81,0.51,0.546,3591,3.591,0.322,BAD
495972,51.81,0.48,0.550,3410,3.411,0.317,BAD
496624,51.81,0.53,0.551,3284,3.285,0.296,BAD
497276,51.75,0.51,0.548,3140,3.141,0.301,BAD
497928,51.75,0.58,0.560,2964,2.964,0.302,BAD
498580,51.75,0.58,0.560,12024,12.025,0.299,BAD
499233,51.75,0.51,0.556,2912,2.912,0.301,BAD
499885,51.75,0.55,0.555,2831,2.831,0.373,BAD
500537,51.75,0.43,0.547,2664,2.664,0.359,BAD
501189,51.75,0.41,0.544,2995,2.996,0.286,BAD
501841,51.69,0.56,0.555,2999,3.000,0.282,BAD
502493,51.69,0.45,0.543,12045,12.046,0.368,BAD
503145,51.69,0.53,0.551,3300,3.300,0.364,BAD
503797,51.69,0.44,0.541,2942,2.943,0.307,BAD
504449,51.69,0.39,0.544,3297,3.297,0.357,BAD
505101,51.69,0.35,0.543,2979,2.980,0.331,BAD
505753,51.69,0.44,0.548,2991,2.991,0.352,BAD
506405,51.69,0.33,0.533,3090,3.091,0.332,BAD
507057,51.63,0.67,0.565,8432,8.433,0.347,BAD
507709,51.63,0.54,0.550,2862,2.862,0.301,BAD
508361,51.63,0.48,0.551,3219,3.220,0.298,BAD
509013,51.63,0.60,0.558,1504,1.505,0.303,BAD
509665,51.63,0.68,0.567,3597,3.597,0.332,BAD
510317,51.63,0.34,0.530,2949,2.949,0.306,BAD
510969,51.56,0.34,0.532,3215,3.216,0.304,BAD
511621,51.56,0.40,0.539,3215,3.216,0.320,BAD
512273,51.56,0.53,0.555,3033,3.034,0.352,BAD
512925,51.56,0.48,0.549,3014,3.014,0.301,BAD
513577,51.50,0.41,0.538,3229,3.230,0.363,BAD
514230,51.56,0.36,0.540,2900,2.901,0.349,BAD
514882,51.50,0.62,0.559,3096,3.096,0.276,BAD
515534,51.50,0.43,0.544,3357,3.357,0.339,BAD
516186,51.50,0.31,0.536,2836,2.837,0.298,BAD
516838,51.50,0.53,0.550,2836,2.837,0.288,BAD
517490,51.50,0.53,0.550,3243,3.244,0.310,BAD
518142,51.50,0.41,0.543,2912,2.913,0.314,BAD
518794,51.50,0.42,0.543,3201,3.202,0.308,BAD
519446,51.44,0.45,0.542,3122,3.122,0.294,BAD
520099,51.44,0.47,0.542,3164,3.164,0.341,BAD
520751,51.44,0.47,0.547,3168,3.168,0.307,BAD
521403,51.44,0.40,0.537,3214,3.215,0.339,BAD
522055,51.44,0.70,0.565,3214,3.215,0.360,BAD
522707,51.38,0.38,0.535,3259,3.259,0.297,BAD
523359,51.38,0.69,0.570,3195,3.195,0.274,BAD
524012,51.38,0.39,0.540,3032,3.032,0.357,BAD
524664,51.38,0.44,0.543,2895,2.896,0.335,BAD
525316,51.38,0.24,0.525,3438,3.438,0.329,BAD
525968,51.38,0.50,0.551,3202,3.202,0.363,BAD
526620,51.38,0.51,0.554,3210,3.211,0.299,BAD
527272,51.38,0.51,0.546,9045,9.045,0.372,BAD
527924,51.31,0.42,0.542,3479,3.480,0.355,BAD
528577,51.31,0.47,0.547,3204,3.204,0.366,BAD
529229,51.31,0.51,0.555,3489,3.490,0.357,BAD
529881,51.31,0.77,0.566,2699,2.700,0.275,BAD
530533,51.31,0.60,0.561,3374,3.375,0.324,BAD
531185,51.31,0.53,0.549,3085,3.086,0.356,BAD
531837,51.25,0.39,0.542,3160,3.161,0.350,BAD
532490,51.25,0.59,0.556,2988,2.989,0.331,BAD
533142,51.25,0.33,0.533,3004,3.005,0.278,BAD
533794,51.25,0.62,0.563,3345,3.345,0.343,BAD
534446,51.25,0.28,0.530,3252,3.253,0.336,BAD
535098,51.25,0.40,0.541,3175,3.176,0.356,BAD
535750,51.25,0.48,0.546,2631,2.632,0.324,BAD
536403,51.19,0.58,0.559,3173,3.173,0.302,BAD
537055,51.19,0.53,0.548,2937,2.938,0.320,BAD
537707,51.19,0.34,0.532,3208,3.209,0.307,BAD
538359,51.19,0.43,0.542,3429,3.430,0.300,BAD
539012,51.19,0.48,0.546,2724,2.724,0.356,BAD
539664,51.19,0.37,0.540,222,0.222,0.369,BAD
540316,51.13,0.50,0.553,9806,9.807,0.364,BAD
540968,51.13,0.49,0.551,3045,3.046,0.316,BAD
541620,51.13,0.56,0.560,2412,2.412,0.318,BAD
542272,51.13,0.46,0.542,2412,2.412,0.278,BAD
542925,51.13,0.36,0.538,3184,3.184,0.348,BAD
543577,51.13,0.46,0.550,3156,3.157,0.367,BAD
544229,51.06,0.45,0.545,2673,2.674,0.290,BAD
544881,51.13,0.50,0.546,3320,3.320,0.295,BAD
545533,51.06,0.54,0.555,3148,3.149,0.357,BAD
546186,51.06,0.54,0.551,3086,3.086,0.289,BAD
546838,51.06,0.41,0.540,2977,2.978,0.319,BAD
547490,51.06,0.37,0.536,2146,2.147,0.303,BAD
548142,51.00,0.58,0.558,2767,2.768,0.290,BAD
548795,51.00,0.51,0.556,3037,3.038,0.353,BAD
549447,51.00,0.39,0.536,3299,3.299,0.339,BAD
550099,51.00,0.64,0.560,2994,2.995,0.351,BAD
550751,51.00,0.57,0.560,2610,2.610,0.342,BAD
551403,51.00,0.40,0.541,3066,3.067,0.303,BAD
552056,50.94,0.29,0.530,3478,3.478,0.331,BAD
552708,51.00,0.50,0.547,3637,3.638,0.293,BAD
553360,50.94,0.00,0.478,3215,3.216,0.298,BAD
554013,50.94,0.00,0.490,3362,3.362,0.313,BAD
554665,50.94,0.00,0.475,3150,3.150,0.363,BAD
555317,50.88,0.00,0.481,2578,2.578,0.278,BAD
555969,50.94,0.00,0.471,2740,2.741,0.354,BAD
556622,50.94,0.00,0.462,2683,2.684,0.346,BAD
557274,50.94,0.00,0.479,3148,3.149,0.315,BAD
557926,50.88,0.00,0.494,2923,2.924,0.313,BAD
558578,50.88,0.00,0.495,10505,10.506,0.308,BAD
559231,50.88,0.00,0.462,4390,4.390,0.289,BAD
559883,50.88,0.00,0.462,1383,1.384,0.343,BAD
560535,50.88,0.00,0.487,1557,1.557,0.336,BAD
561188,50.81,0.00,0.431,1788,1.789,0.273,BAD
561840,50.81,0.00,0.493,6566,6.566,0.279,BAD
562492,50.81,0.00,0.472,2877,2.877,0.344,BAD
563144,50.81,0.10,0.502,3550,3.550,0.318,BAD
563797,50.81,0.00,0.477,3672,3.673,0.308,BAD
564449,50.75,0.13,0.511,1864,1.864,0.272,BAD
565101,50.81,0.00,0.475,4259,4.260,0.244,BAD
565754,50.75,0.00,0.482,4838,4.838,0.281,BAD
566406,50.81,0.00,0.454,4020,4.021,0.311,BAD
567058,50.75,0.00,0.449,4951,4.951,0.275,BAD
567710,50.75,0.48,0.549,2356,2.357,0.279,BAD
568362,50.75,0.00,0.483,2346,2.347,0.324,BAD
569015,50.69,0.00,0.484,3822,3.823,0.358,BAD
569667,50.69,0.00,0.492,3754,3.755,0.344,BAD
570319,50.69,0.00,0.459,2848,2.848,0.297,BAD
570971,50.75,0.00,0.463,6724,6.725,0.299,BAD
571624,50.69,0.00,0.467,5493,5.494,0.303,BAD
572276,50.69,0.00,0.464,3716,3.716,0.332,BAD
572928,50.69,0.07,0.503,4287,4.287,0.344,BAD
573580,50.63,0.00,0.482,11974,11.974,0.287,BAD
574233,50.63,0.00,0.473,3758,3.759,0.335,BAD
574885,50.63,0.00,0.472,6148,6.148,0.322,BAD
575537,50.63,0.00,0.458,10067,10.068,0.359,BAD
576190,50.63,0.25,0.531,3635,3.636,0.330,BAD
576842,50.63,0.45,0.546,3199,3.200,0.327,BAD
577494,50.56,0.29,0.530,2922,2.922,0.336,BAD
578147,50.56,0.13,0.512,3010,3.011,0.340,BAD
578799,50.56,0.23,0.523,2890,2.891,0.329,BAD
579451,50.56,0.30,0.531,3046,3.046,0.339,BAD
580103,50.50,0.19,0.514,3233,3.233,0.355,BAD
580756,50.50,0.19,0.514,3079,3.080,0.364,BAD
581408,50.50,0.31,0.532,3079,3.080,0.289,BAD
582060,50.50,0.18,0.521,2798,2.799,0.305,BAD
582713,50.50,0.22,0.529,3613,3.614,0.351,BAD
583365,50.50,0.37,0.539,3353,3.353,0.301,BAD
584017,50.50,0.27,0.530,3239,3.239,0.331,BAD
584669,50.50,0.22,0.523,3143,3.144,0.273,BAD
585322,50.50,0.21,0.518,3388,3.389,0.300,BAD
585974,50.44,0.25,0.523,3533,3.533,0.282,BAD
586626,50.44,0.33,0.531,3253,3.253,0.319,BAD
587278,50.44,0.05,0.509,3148,3.148,0.326,BAD
587931,50.44,0.33,0.528,3258,3.258,0.343,BAD
588583,50.44,0.25,0.530,3452,3.452,0.287,BAD
589235,50.44,0.13,0.522,2993,2.993,0.281,BAD
589887,50.44,0.51,0.547,3242,3.242,0.299,BAD
590540,50.44,0.27,0.529,3487,3.487,0.365,BAD
591192,50.38,0.29,0.528,3062,3.063,0.308,BAD
591844,50.38,0.19,0.523,3377,3.378,0.294,BAD
592497,50.38,0.12,0.510,3257,3.258,0.354,BAD
593149,50.38,0.26,0.528,9535,9.536,0.290,BAD
593801,50.38,0.20,0.514,3021,3.021,0.355,BAD
594453,50.38,0.13,0.514,3225,3.226,0.342,BAD
595106,50.31,0.43,0.544,3191,3.192,0.337,BAD
595758,50.38,0.23,0.508,11279,11.279,0.321,BAD
596411,50.31,0.28,0.524,3335,3.336,0.287,BAD
597063,50.31,0.19,0.523,3512,3.513,0.353,BAD
597715,50.31,0.19,0.512,754,0.754,0.326,BAD
598367,50.25,0.46,0.545,12997,12.998,0.359,BAD
599020,50.25,0.27,0.531,3317,3.318,0.314,BAD
599672,50.25,0.31,0.527,3369,3.369,0.309,BAD
600324,50.25,0.27,0.530,3482,3.482,0.367,BAD
600977,50.25,0.32,0.528,3511,3.512,0.286,BAD
601629,50.25,0.10,0.511,3239,3.239,0.323,BAD
602281,50.25,0.12,0.519,3230,3.230,0.350,BAD
602934,50.25,0.31,0.529,3332,3.333,0.357,BAD
603586,50.19,0.29,0.533,3426,3.427,0.314,BAD
604238,50.19,0.35,0.533,3674,3.674,0.317,BAD
604891,50.19,0.27,0.524,3371,3.371,0.355,BAD
605543,50.19,0.13,0.511,3549,3.550,0.293,BAD
606195,50.19,0.50,0.551,3722,3.722,0.319,BAD
606848,50.19,0.47,0.550,3856,3.856,0.310,BAD
607500,50.13,0.49,0.552,8527,8.528,0.332,BAD
608152,50.13,0.14,0.512,3235,3.236,0.345,BAD
608805,50.13,0.30,0.535,3241,3.242,0.279,BAD
609457,50.13,0.46,0.544,2984,2.985,0.341,BAD
610109,50.13,0.36,0.532,3153,3.153,0.296,BAD
610762,50.13,0.28,0.525,3010,3.010,0.344,BAD
611414,50.13,0.33,0.530,2894,2.894,0.291,BAD
