timestamp_ms,temperature_c,pressure_kpa,pressure_voltage,vibration_raw,vibration_level,current_a,label
138663,29.44,1.05,0.605,3319,3.319,0.397,GOOD
139320,29.44,1.02,0.604,3067,3.067,0.36,GOOD
139976,29.44,0.91,0.588,11148,11.148,0.391,GOOD
140633,29.44,0.92,0.596,1049,1.05,0.325,GOOD
141289,29.5,0.98,0.603,3144,3.144,0.344,GOOD
141945,29.44,0.83,0.579,3015,3.016,0.392,GOOD
142602,29.44,0.84,0.601,3120,3.121,0.407,GOOD
143258,29.5,0.98,0.599,3361,3.362,0.342,GOOD
143914,29.5,0.94,0.588,3129,3.129,0.403,GOOD
144571,29.5,0.94,0.599,3333,3.334,0.396,GOOD
145227,29.44,0.76,0.587,3017,3.017,0.33,GOOD
145883,29.44,0.99,0.591,3207,3.208,0.342,GOOD
146540,29.44,0.98,0.59,3042,3.042,0.398,GOOD
147196,29.5,0.89,0.59,3389,3.389,0.408,GOOD
147853,29.44,0.85,0.592,2831,2.831,0.363,GOOD
148509,29.44,0.95,0.6,2924,2.924,0.309,GOOD
149165,29.5,1.11,0.613,3294,3.295,0.359,GOOD
149822,29.5,1.05,0.605,3095,3.096,0.362,GOOD
150478,29.5,0.93,0.592,4026,4.027,0.354,GOOD
151134,29.5,1.02,0.601,3477,3.478,0.38,GOOD
151791,29.5,0.73,0.577,2867,2.868,0.38,GOOD
152447,29.5,1.07,0.609,2941,2.942,0.402,GOOD
153759,29.44,0.92,0.59,2941,2.942,0.344,GOOD
154415,29.5,0.87,0.587,3094,3.095,0.381,GOOD
155071,29.5,0.97,0.597,3226,3.227,0.326,GOOD
155727,29.5,0.91,0.591,13106,13.107,0.371,GOOD
156384,29.5,1.0,0.601,9806,9.807,0.387,GOOD
157040,29.44,0.87,0.59,9806,9.807,0.368,GOOD
157696,29.44,1.08,0.608,3100,3.101,0.373,GOOD
158352,29.44,1.22,0.623,3298,3.298,0.355,GOOD
159009,29.5,0.85,0.581,14707,14.707,0.361,GOOD
159665,29.5,0.74,0.58,2754,2.755,0.401,GOOD
160322,29.5,0.91,0.597,592,0.593,0.307,GOOD
160978,29.44,1.0,0.598,2838,2.838,0.388,GOOD
161634,29.5,0.94,0.602,3075,3.075,0.336,GOOD
162291,29.5,0.84,0.588,2977,2.978,0.325,GOOD
162947,29.5,0.92,0.588,3258,3.258,0.4,GOOD
163604,29.5,0.84,0.585,3253,3.253,0.394,GOOD
164260,29.5,1.05,0.609,16498,16.499,0.349,GOOD
164916,29.5,1.07,0.601,3320,3.32,0.346,GOOD
165573,29.5,1.1,0.61,2760,2.761,0.403,GOOD
166229,29.44,0.99,0.601,3355,3.356,0.354,GOOD
166885,29.5,0.83,0.586,2912,2.912,0.337,GOOD
167542,29.5,1.09,0.61,8029,8.03,0.314,GOOD
168198,29.44,1.29,0.63,3075,3.076,0.394,GOOD
168854,29.5,0.92,0.59,3474,3.475,0.352,GOOD
169511,29.5,0.96,0.598,3068,3.069,0.308,GOOD
170167,29.5,0.98,0.594,15313,15.314,0.39,GOOD
170824,29.44,1.04,0.602,3315,3.315,0.392,GOOD
171480,29.5,1.02,0.598,2980,2.98,0.378,GOOD
172136,29.5,0.94,0.595,3026,3.027,0.338,GOOD
172792,29.5,1.05,0.606,3238,3.238,0.393,GOOD
173449,29.5,0.96,0.594,3168,3.168,0.4,GOOD
174105,29.5,1.12,0.622,3161,3.161,0.311,GOOD
174762,29.5,0.96,0.598,3015,3.016,0.35,GOOD
175418,29.44,0.93,0.588,3139,3.139,0.386,GOOD
176074,29.5,1.07,0.61,3335,3.335,0.368,GOOD
176730,29.44,0.89,0.585,3257,3.257,0.4,GOOD
177387,29.5,0.96,0.602,3167,3.167,0.344,GOOD
178043,29.5,0.94,0.592,3212,3.212,0.343,GOOD
178699,29.5,0.95,0.605,3045,3.046,0.393,GOOD
180011,29.5,0.91,0.593,3290,3.291,0.344,GOOD
180668,29.5,1.04,0.602,3026,3.027,0.369,GOOD
181324,29.5,1.03,0.601,2828,2.828,0.395,GOOD
181980,29.5,0.88,0.588,3144,3.145,0.36,GOOD
182637,29.44,0.8,0.576,2879,2.88,0.396,GOOD
183293,29.5,0.96,0.595,2794,2.794,0.331,GOOD
183949,29.5,0.97,0.6,3303,3.304,0.336,GOOD
184605,29.5,1.22,0.612,2872,2.873,0.31,GOOD
185261,29.44,0.81,0.577,18425,18.425,0.35,GOOD
185918,29.44,1.0,0.602,3028,3.028,0.365,GOOD
186574,29.5,1.04,0.606,3081,3.081,0.409,GOOD
187230,29.5,0.97,0.599,3084,3.084,0.395,GOOD
187887,29.5,0.77,0.583,3235,3.236,0.368,GOOD
188543,29.5,0.79,0.576,3219,3.219,0.324,GOOD
189199,29.5,0.99,0.595,2828,2.828,0.322,GOOD
189855,29.5,1.26,0.631,3416,3.417,0.338,GOOD
190512,29.44,0.89,0.596,2721,2.722,0.378,GOOD
191168,29.5,1.02,0.603,3104,3.105,0.376,GOOD
191824,29.44,0.98,0.595,3150,3.151,0.345,GOOD
192480,29.5,1.01,0.601,12728,12.728,0.331,GOOD
193137,29.44,0.95,0.598,12728,12.728,0.311,GOOD
193793,29.5,1.05,0.605,3399,3.399,0.363,GOOD
194449,29.5,0.95,0.596,14229,14.229,0.358,GOOD
195106,29.5,0.96,0.598,3202,3.203,0.315,GOOD
195762,29.5,0.74,0.578,2938,2.939,0.319,GOOD
196418,29.44,0.95,0.591,2984,2.984,0.389,GOOD
197074,29.5,0.93,0.591,3112,3.112,0.333,GOOD
197731,29.5,1.0,0.601,3242,3.242,0.383,GOOD
198387,29.5,1.29,0.628,7876,7.876,0.329,GOOD
199043,29.5,0.91,0.594,9806,9.807,0.383,GOOD
199699,29.5,0.88,0.584,3099,3.1,0.311,GOOD
200355,29.5,0.98,0.595,3099,3.1,0.334,GOOD
201011,29.5,0.98,0.606,8563,8.564,0.401,GOOD
201668,29.5,0.84,0.583,2954,2.954,0.371,GOOD
202324,29.5,0.94,0.59,3283,3.283,0.376,GOOD
202980,29.5,1.0,0.606,3015,3.015,0.342,GOOD
203637,29.5,0.77,0.582,3271,3.272,0.395,GOOD
204293,29.5,1.07,0.61,3339,3.34,0.396,GOOD
204949,29.5,1.13,0.613,17583,17.584,0.324,GOOD
205605,29.5,0.77,0.579,3258,3.259,0.331,GOOD
206262,29.5,1.0,0.6,2934,2.935,0.401,GOOD
206918,29.5,0.8,0.581,2854,2.854,0.374,GOOD
207574,29.5,1.01,0.606,3542,3.543,0.325,GOOD
208230,29.5,0.94,0.595,3383,3.383,0.344,GOOD
208887,29.5,0.68,0.572,2773,2.774,0.359,GOOD
209543,29.56,0.93,0.603,3021,3.022,0.385,GOOD
210199,29.5,0.96,0.597,14980,14.98,0.353,GOOD
210855,29.5,1.0,0.599,3407,3.407,0.395,GOOD
211512,29.5,1.04,0.609,3348,3.349,0.393,GOOD
212168,29.5,0.71,0.564,2956,2.956,0.362,GOOD
212824,29.5,0.93,0.593,3186,3.186,0.333,GOOD
213480,29.5,1.0,0.604,3302,3.302,0.321,GOOD
214136,29.5,0.97,0.604,3473,3.474,0.406,GOOD
214793,29.5,0.97,0.595,14321,14.322,0.308,GOOD
215449,29.5,0.99,0.603,3317,3.318,0.307,GOOD
216105,29.5,1.06,0.603,2916,2.916,0.394,GOOD
216762,29.5,0.9,0.59,3219,3.22,0.382,GOOD
217418,29.5,1.02,0.605,3219,3.22,0.348,GOOD
